0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001500	2.184600	0.000000
